term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,01A,3313,Spring_2026|BIOL 260|01A|3313,FALSE,\N,"1,27",LEC,TuTh,5-5:50PM,,HSCI-100,Wurst T,"Class instruction is: Face to Face - On Campus.Seats are reserved for the following majors: BIOL (all options) and Transfer Students. Reserved seating expires December 19, 2025.Seats are reserved for CNSM majors and pre-majors. Reserved seating will expire on January 13, 2026."
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,03A,2674,Spring_2026|BIOL 260|03A|2674,FALSE,\N,"12,27",LAB,Tu,9-11:45AM,,HSCI-073,Codding A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,05A,2675,Spring_2026|BIOL 260|05A|2675,FALSE,\N,"12,27",LAB,W,9-11:45AM,,HSCI-073,Fees C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,07A,5425,Spring_2026|BIOL 260|07A|5425,FALSE,\N,"12,27",LAB,Th,2-4:45PM,,HSCI-073,Forrey E,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,15A,9580,Spring_2026|BIOL 260|15A|9580,FALSE,\N,"12,27",LAB,F,9-11:45AM,,HSCI-073,Forrey E,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,16A,9669,Spring_2026|BIOL 260|16A|9669,FALSE,\N,,LAB,F,2-4:45PM,available,HSCI-073,Bland A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,17A,11207,Spring_2026|BIOL 260|17A|11207,FALSE,\N,"12,27,310",LAB,M,5-7:45PM,,HSCI-073,Alcantar C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,260,BIOL 260,BIOSTATISTICS,3,,18A,11208,Spring_2026|BIOL 260|18A|11208,FALSE,\N,"12,27,310",LAB,W,5-7:45PM,available,HSCI-073,Mitch M,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,01,2866,Spring_2026|BIOL 296|01|2866,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-112,Allen B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,02,3259,Spring_2026|BIOL 296|02|3259,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-202A,Berlemont R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,03,3285,Spring_2026|BIOL 296|03|3285,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-210,Brusslan J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,04,7643,Spring_2026|BIOL 296|04|7643,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-008D,Carlson M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,05,3296,Spring_2026|BIOL 296|05|3296,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-009,Carter A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,06,3297,Spring_2026|BIOL 296|06|3297,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-302A,Dillon J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,07,3450,Spring_2026|BIOL 296|07|3450,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-215,Johnston J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,08,3451,Spring_2026|BIOL 296|08|3451,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-211,Fisher A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,09,3655,Spring_2026|BIOL 296|09|3655,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-222,Fraser D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,10,3946,Spring_2026|BIOL 296|10|3946,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-212,Cadney M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,11,7798,Spring_2026|BIOL 296|11|7798,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-012,Putman B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,12,3948,Spring_2026|BIOL 296|12|3948,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-070,Harris M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,13,4081,Spring_2026|BIOL 296|13|4081,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-201,Hernandez Pacheco R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,14,4204,Spring_2026|BIOL 296|14|4204,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-143,Holland E,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,15,4205,Spring_2026|BIOL 296|15|4205,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-304A,Johnson D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,17,7800,Spring_2026|BIOL 296|17|7800,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-209,Lee J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,19,4237,Spring_2026|BIOL 296|19|4237,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-116,Lowe C,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,21,5318,Spring_2026|BIOL 296|21|5318,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-136,Nobles M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,22,5308,Spring_2026|BIOL 296|22|5308,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-221,Pace D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,23,6964,Spring_2026|BIOL 296|23|6964,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-116,Perlman B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,25,5310,Spring_2026|BIOL 296|25|5310,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-216,Ramirez P,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,26,5311,Spring_2026|BIOL 296|26|5311,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-218,Rourke B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,27,5312,Spring_2026|BIOL 296|27|5312,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-141,Sinchak K,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,28,5313,Spring_2026|BIOL 296|28|5313,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-010,Stankowich T,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,29,5314,Spring_2026|BIOL 296|29|5314,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-305A,Tsai H,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,30,5315,Spring_2026|BIOL 296|30|5315,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-139,Whitcraft C,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,31,5316,Spring_2026|BIOL 296|31|5316,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-217,Young K,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,32,5317,Spring_2026|BIOL 296|32|5317,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-202E,Zhang M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,33,9783,Spring_2026|BIOL 296|33|9783,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-105,Lee Y,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,296,BIOL 296,INTRO UNDERGRD DIRECTED RESRCH,1,,34,12249,Spring_2026|BIOL 296|34|12249,FALSE,\N,310,SUP,TBA,NA,available,MIC-303B,Thomas L,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,300,BIOL 300,HUMAN IMMUNOLOGY: SELF-DEFENSE,3,GE: 2UD/5UD (UDB),01,6025,Spring_2026|BIOL 300|01|6025,FALSE,\N,"6,305",LEC,NA,NA,,ONLINE-ONLY,Lee-Fruman K,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,BIOL,300,BIOL 300,HUMAN IMMUNOLOGY: SELF-DEFENSE,3,GE: 2UD/5UD (UDB),02,6026,Spring_2026|BIOL 300|02|6026,FALSE,\N,"6,305",LEC,NA,NA,,ONLINE-ONLY,Lee-Fruman K,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,BIOL,301,BIOL 301,BIOLOGY OF HUMAN AGING,3,GE: 2UD/5UD (UDB),01,6027,Spring_2026|BIOL 301|01|6027,FALSE,\N,"1,6,27",LEC,MW,2-3:15PM,available,AS-244,Jones C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,311,BIOL 311,GENERAL MICROBIOLOGY,4,,01,4376,Spring_2026|BIOL 311|01|4376,FALSE,\N,"1,27",LEC,MW,9:30-10:45AM,,HC-100,Berlemont R,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following majors: Biology Education Option, Microbiology, and Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,311,BIOL 311,GENERAL MICROBIOLOGY,4,,02,4497,Spring_2026|BIOL 311|02|4497,FALSE,\N,"12,27",LAB,Tu,9-11:45AM,,MIC-102A,Garcia J,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,311,BIOL 311,GENERAL MICROBIOLOGY,4,,03,7316,Spring_2026|BIOL 311|03|7316,FALSE,\N,"12,27",LAB,Tu,2-4:45PM,,MIC-102A,Garcia J,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,311,BIOL 311,GENERAL MICROBIOLOGY,4,,05,7317,Spring_2026|BIOL 311|05|7317,FALSE,\N,"12,27",LAB,Th,9-11:45AM,,MIC-102A,Hughes A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,311,BIOL 311,GENERAL MICROBIOLOGY,4,,06,6447,Spring_2026|BIOL 311|06|6447,FALSE,\N,"12,27",LAB,Th,2-4:45PM,,MIC-102A,Griffin N,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,311,BIOL 311,GENERAL MICROBIOLOGY,4,,08,7950,Spring_2026|BIOL 311|08|7950,FALSE,\N,"12,27",LAB,W,11-1:45PM,,MIC-102A,Naghshineh A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,311,BIOL 311,GENERAL MICROBIOLOGY,4,,09,7951,Spring_2026|BIOL 311|09|7951,FALSE,\N,"12,27",LAB,W,3-5:45PM,available,MIC-102A,Hughes A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,312,BIOL 312,EVOLUTIONARY BIOLOGY,3,,01,1092,Spring_2026|BIOL 312|01|1092,FALSE,\N,"1,27",LEC,MW,2-3:15PM,available,LH-150,Umeda C,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,312,BIOL 312,EVOLUTIONARY BIOLOGY,3,,02,6994,Spring_2026|BIOL 312|02|6994,FALSE,\N,"1,27",LEC,TuTh,11-12:15PM,,MM-200,Wurst T,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,313,BIOL 313,INVERTEBRATE ZOOLOGY,4,,01,6832,Spring_2026|BIOL 313|01|6832,FALSE,\N,"1,27",LEC,MW,8-8:50AM,available,LA5-149,Czaja R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,313,BIOL 313,INVERTEBRATE ZOOLOGY,4,,02,6833,Spring_2026|BIOL 313|02|6833,FALSE,\N,"12,27",LAB,MW,9-11:45AM,,HSCI-115,Czaja R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,313,BIOL 313,INVERTEBRATE ZOOLOGY,4,,03,10079,Spring_2026|BIOL 313|03|10079,FALSE,\N,,LAB,MW,2-4:45PM,available,HSCI-115,Czaja R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,316,BIOL 316,GENERAL ENTOMOLOGY,4,,01,4466,Spring_2026|BIOL 316|01|4466,FALSE,\N,"1,27",LEC,TuTh,8-8:50AM,available,HSCI-075,Umeda C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,316,BIOL 316,GENERAL ENTOMOLOGY,4,,02,11225,Spring_2026|BIOL 316|02|11225,FALSE,\N,310,LAB,TuTh,9-11:45AM,available,HSCI-075,Umeda C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,320L,BIOL 320L,MEDICAL MICROBIOLOGY LABORATOR,3,,01,10420,Spring_2026|BIOL 320L|01|10420,FALSE,\N,,LEC,M,8-8:50AM,,MIC-206C,Suarez C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,320L,BIOL 320L,MEDICAL MICROBIOLOGY LABORATOR,3,,02,8739,Spring_2026|BIOL 320L|02|8739,FALSE,\N,"1,12,27",LAB,MW,9-11:45AM,,MIC-206C,Suarez C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,324,BIOL 324,VERTEBRATE ZOOLOGY,4,,01,5678,Spring_2026|BIOL 324|01|5678,FALSE,\N,"1,27",LEC,MW,1-1:50PM,,PH1-223,Dines J,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,324,BIOL 324,VERTEBRATE ZOOLOGY,4,,02,5679,Spring_2026|BIOL 324|02|5679,FALSE,\N,"12,27",LAB,MW,2-4:45PM,,HSCI-074,Dines J,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,324,BIOL 324,VERTEBRATE ZOOLOGY,4,,03,6511,Spring_2026|BIOL 324|03|6511,FALSE,\N,"12,27",LAB,MW,5-7:45PM,,HSCI-074,Dines J,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,325,BIOL 325,EMERGING INFECTIOUS DISEASES,3,,01,10695,Spring_2026|BIOL 325|01|10695,FALSE,\N,,LEC,TuTh,9:30-10:45AM,available,EN2-103,Suarez C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,340,BIOL 340,MOLECULAR CELL BIOLOGY,3,,01,2380,Spring_2026|BIOL 340|01|2380,FALSE,\N,"1,27",LEC,TuTh,9:30-10:45AM,,HSCI-105,Palmier C,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following majors: BIOL (all options), ES P, BIOCHEM, and Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,340,BIOL 340,MOLECULAR CELL BIOLOGY,3,,02,4733,Spring_2026|BIOL 340|02|4733,FALSE,\N,"1,27",LEC,MW,12:30-1:45PM,,LH-150,Kuhlmann A,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following majors: BIOL (all options), ES P, BIOCHEM, and Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,340,BIOL 340,MOLECULAR CELL BIOLOGY,3,,03,7016,Spring_2026|BIOL 340|03|7016,FALSE,\N,"1,27",LEC,MW,9:30-10:45AM,,HSCI-105,Ghara E,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following majors: BIOL (all options), ES P, BIOCHEM, and Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,340,BIOL 340,MOLECULAR CELL BIOLOGY,3,,04,10106,Spring_2026|BIOL 340|04|10106,FALSE,\N,,LEC,TuTh,3:30-4:45PM,,HSCI-107,Lee J,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following majors: BIOL (all options), ES P, BIOCHEM, and Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342,BIOL 342,HUMAN/MAMMALIAN PHYSIOLOGY,3,,01,3657,Spring_2026|BIOL 342|01|3657,FALSE,\N,"1,27",LEC,MW,3:30-4:45PM,,LA5-147,Harris M,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342,BIOL 342,HUMAN/MAMMALIAN PHYSIOLOGY,3,,02,4241,Spring_2026|BIOL 342|02|4241,FALSE,\N,"1,27",LEC,MW,12:30-1:45PM,,VEC-110,Gardner M,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342,BIOL 342,HUMAN/MAMMALIAN PHYSIOLOGY,3,,03,6028,Spring_2026|BIOL 342|03|6028,FALSE,\N,"1,27",LEC,TuTh,9:30-10:45AM,,PH1-223,Harris M,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342,BIOL 342,HUMAN/MAMMALIAN PHYSIOLOGY,3,,04,7621,Spring_2026|BIOL 342|04|7621,FALSE,\N,"1,27",LEC,TuTh,12:30-1:45PM,available,EN2-107,Cadney M,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342L,BIOL 342L,HUMAN/MAMMALIAN PHYSIOLOGY LAB,1,,01,3962,Spring_2026|BIOL 342L|01|3962,FALSE,\N,"1,12,27",LAB,Tu,9-11:45AM,available,MLSC-112,Tsai H,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342L,BIOL 342L,HUMAN/MAMMALIAN PHYSIOLOGY LAB,1,,02,1093,Spring_2026|BIOL 342L|02|1093,FALSE,\N,"1,12,27",LAB,Tu,2-4:45PM,,MLSC-112,Harris M,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342L,BIOL 342L,HUMAN/MAMMALIAN PHYSIOLOGY LAB,1,,03,6307,Spring_2026|BIOL 342L|03|6307,FALSE,\N,"1,12,27",LAB,Tu,5-7:45PM,,MLSC-112,Harris M,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342L,BIOL 342L,HUMAN/MAMMALIAN PHYSIOLOGY LAB,1,,05,7085,Spring_2026|BIOL 342L|05|7085,FALSE,\N,"1,12,27",LAB,W,2-4:45PM,,MLSC-112,Fernandez A,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342L,BIOL 342L,HUMAN/MAMMALIAN PHYSIOLOGY LAB,1,,06,11035,Spring_2026|BIOL 342L|06|11035,FALSE,\N,"1,12,27",LAB,W,9-11:45AM,,MLSC-112,Chokr S,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,342L,BIOL 342L,HUMAN/MAMMALIAN PHYSIOLOGY LAB,1,,07,12419,Spring_2026|BIOL 342L|07|12419,FALSE,\N,,LAB,M,2-4:45PM,available,MLSC-112,Fernandez A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,342L,BIOL 342L,HUMAN/MAMMALIAN PHYSIOLOGY LAB,1,,08,12420,Spring_2026|BIOL 342L|08|12420,FALSE,\N,,LAB,W,5-7:45PM,,MLSC-112,Fernandez A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,345,BIOL 345,COMPARATIVE ANIMAL PHYSIOLOGY,3,,01,7208,Spring_2026|BIOL 345|01|7208,FALSE,\N,"1,27",LEC,MW,9:30-10:45AM,available,MM-100,Harris M,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,345L,BIOL 345L,COMP ANIMAL PHYSIOLOGY LAB,1,,01,1094,Spring_2026|BIOL 345L|01|1094,FALSE,\N,"1,12,27",LAB,Th,1-3:45PM,available,MLSC-112,Craig C,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,345L,BIOL 345L,COMP ANIMAL PHYSIOLOGY LAB,1,,02,3481,Spring_2026|BIOL 345L|02|3481,FALSE,\N,"1,12,27",LAB,Th,5-7:45PM,available,MLSC-112,Craig C,"Class instruction is: Face to Face - On Campus.Some seats are reserved for Incoming Transfer Students. Reserved seating expires December 19, 2025."
Spring_2026,BIOL,350,BIOL 350,GENERAL ECOLOGY,3,,01,4583,Spring_2026|BIOL 350|01|4583,FALSE,\N,"1,27",LEC,TuTh,2-3:15PM,,AS-235,Finkbeiner S,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,350,BIOL 350,GENERAL ECOLOGY,3,,02,6954,Spring_2026|BIOL 350|02|6954,FALSE,\N,"1,27",LEC,TuTh,3:30-4:45PM,available,AS-244,Mitch M,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,350,BIOL 350,GENERAL ECOLOGY,3,,03,4926,Spring_2026|BIOL 350|03|4926,FALSE,\N,"1,27",LEC,TuTh,5-6:15PM,available,AS-244,Mitch M,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Marine Biology majors. Reserved seating expires December 1, 2025."
Spring_2026,BIOL,353,BIOL 353,MARINE BIOLOGY,3,,01,3033,Spring_2026|BIOL 353|01|3033,FALSE,\N,"1,27",LEC,TuTh,12:30-1:20PM,available,VEC-112,Allen B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,353,BIOL 353,MARINE BIOLOGY,3,,02,3034,Spring_2026|BIOL 353|02|3034,FALSE,\N,"12,27",LAB,Tu,2-4:45PM,,HSCI-115,Allen B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,353,BIOL 353,MARINE BIOLOGY,3,,03,7097,Spring_2026|BIOL 353|03|7097,FALSE,\N,"12,27",LAB,Th,2-4:45PM,available,HSCI-115,Allen B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,355,BIOL 355,MICROBIAL ECOLOGY,3,GE: 2UD/5UD (UDB),01,6984,Spring_2026|BIOL 355|01|6984,FALSE,\N,"1,27",LEC,TuTh,11-12:15PM,,HSCI-107,Darjany L,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,355,BIOL 355,MICROBIAL ECOLOGY,3,GE: 2UD/5UD (UDB),02,12370,Spring_2026|BIOL 355|02|12370,FALSE,\N,"310,1,27",LEC,MW,11-12:15PM,,SSC-030,Darjany L,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),01,1095,Spring_2026|BIOL 370|01|1095,FALSE,\N,"1,27",LEC,MW,5-6:15PM,available,ONLINE-ONLY,Brusslan J,Class instruction is: Synch. Online - Meet Times.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),02,4785,Spring_2026|BIOL 370|02|4785,FALSE,\N,"12,27",LAB,Tu,9-11:45AM,,MLSC-107,Ligos K,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),03,1096,Spring_2026|BIOL 370|03|1096,FALSE,\N,"12,27",LAB,Tu,1-3:45PM,,MLSC-107,Ligos K,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),04,7117,Spring_2026|BIOL 370|04|7117,FALSE,\N,"12,27",LAB,Tu,5-7:45PM,,MLSC-107,Lopez-Lopez A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),05,4128,Spring_2026|BIOL 370|05|4128,FALSE,\N,"12,27",LAB,W,9-11:45AM,,MLSC-107,Marx R,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),06,1097,Spring_2026|BIOL 370|06|1097,FALSE,\N,"12,27",LAB,W,1-3:45PM,,MLSC-107,Marx R,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),07,6529,Spring_2026|BIOL 370|07|6529,FALSE,\N,"12,27",LAB,Th,9-11:45AM,,MLSC-107,Marx R,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),08,1098,Spring_2026|BIOL 370|08|1098,FALSE,\N,"12,27",LAB,Th,1-3:45PM,,MLSC-107,Troxel E,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,370,BIOL 370,GENERAL GENETICS,4,GE: 2UD/5UD (UDB),09,2160,Spring_2026|BIOL 370|09|2160,FALSE,\N,"12,27",LAB,Th,5-7:45PM,,MLSC-107,Lopez-Lopez A,Class instruction is: Face to Face - On Campus.
